Judul,Date,Link
[SALAH] Akun Facebook Kapolresta Malang “Budi Hermanto”,"Agustus 8, 2021",https://turnbackhoax.id/2021/08/08/salah-akun-facebook-kapolresta-malang-budi-hermanto/
[SALAH] Dokumen Bank Dunia Tetapkan Covid-19 Sampai Tahun 2025,"Agustus 8, 2021",https://turnbackhoax.id/2021/08/08/salah-dokumen-bank-dunia-tetapkan-covid-19-sampai-tahun-2025/
[SALAH] Tautan Pendaftaran Bantuan Sosial Sebesar Rp500.000 dari Kementerian Sosial,"Agustus 7, 2021",https://turnbackhoax.id/2021/08/07/salah-tautan-pendaftaran-bantuan-sosial-sebesar-rp500-000-dari-kementerian-sosial/
"[SALAH] Artis Iis Dahlia Ditangkap Usai Jual Surat Swab Antigen Serta PCR Palsu, Terancam 6 Tahun Penjara","Agustus 7, 2021",https://turnbackhoax.id/2021/08/07/salah-artis-iis-dahlia-ditangkap-usai-jual-surat-swab-antigen-serta-pcr-palsu-terancam-6-tahun-penjara/
"[SALAH] “Vaksin Corona Tidak Terbukti Aman dan Efektif, Coronavirus Sama seperti Flu Biasa, Ini adalah Pandemi Palsu”","Agustus 7, 2021",https://turnbackhoax.id/2021/08/07/salah-vaksin-corona-tidak-terbukti-aman-dan-efektif-coronavirus-sama-seperti-flu-biasa-ini-adalah-pandemi-palsu/
[SALAH] Sule Meninggal Dunia,"Agustus 7, 2021",https://turnbackhoax.id/2021/08/07/salah-sule-meninggal-dunia/
"[SALAH] Semua Pasien Positif Covid-19 di New South Wales, Australia Sudah Divaksinasi","Agustus 7, 2021",https://turnbackhoax.id/2021/08/07/salah-semua-pasien-positif-covid-19-di-new-south-wales-australia-sudah-divaksinasi/
[SALAH] Cara Sederhana Melakukan Medical Check Up Dengan Menggunakan Sendok,"Agustus 7, 2021",https://turnbackhoax.id/2021/08/07/salah-cara-sederhana-melakukan-medical-check-up-dengan-menggunakan-sendok/
[SALAH] Helikopter Kibarkan Bendera Cina di Kota Malang,"Agustus 6, 2021",https://turnbackhoax.id/2021/08/06/salah-helikopter-kibarkan-bendera-cina-di-kota-malang/
"[SALAH] “Terjadi Lagi, Saat Tengah Mengimami Sholat Jum’at, Imam Masjid Dibacok Orang Tak DIkenal”","Agustus 6, 2021",https://turnbackhoax.id/2021/08/06/salah-terjadi-lagi-saat-tengah-mengimami-sholat-jumat-imam-masjid-dibacok-orang-tak-dikenal/
[SALAH] Pesan WhatsApp Wawali Makassar Fatmawati Rusdi Beri Sumbangan ke Pesantren,"Agustus 6, 2021",https://turnbackhoax.id/2021/08/06/salah-pesan-whatsapp-wawali-makassar-fatmawati-rusdi-beri-sumbangan-ke-pesantren/
[SALAH] Pesan WhatsApp Bupati Bone Bolango Tawarkan Mobil untuk Dijual,"Agustus 5, 2021",https://turnbackhoax.id/2021/08/05/salah-pesan-whatsapp-bupati-bone-bolango-tawarkan-mobil-untuk-dijual/
[SALAH] Rocky Gerung Meninggal Dunia,"Agustus 5, 2021",https://turnbackhoax.id/2021/08/05/salah-rocky-gerung-meninggal-dunia/
[SALAH] Link Pengecekan Penerima Bansos dengan NIK E-KTP,"Agustus 5, 2021",https://turnbackhoax.id/2021/08/05/salah-link-pengecekan-penerima-bansos-dengan-nik-e-ktp/
[SALAH] Dukun Meninggal karena Covid-19 Setelah Menghirup Napas Pasien Covid-19,"Agustus 5, 2021",https://turnbackhoax.id/2021/08/05/salah-dukun-meninggal-karena-covid-19-setelah-menghirup-napas-pasien-covid-19/
[SALAH] Jadwal Vaksinasi Massal di Royal Plaza Surabaya Tanggal 2-6 Agustus 2021,"Agustus 4, 2021",https://turnbackhoax.id/2021/08/04/salah-jadwal-vaksinasi-massal-di-royal-plaza-surabaya-tanggal-2-6-agustus-2021/
[SALAH] SMS Bantuan BPJS Kesehatan Sebesar Rp78 Juta,"Agustus 4, 2021",https://turnbackhoax.id/2021/08/04/salah-sms-bantuan-bpjs-kesehatan-sebesar-rp78-juta/
[SALAH] Akun Instagram PT Wijaya Karya Industri & Konstruksi Membuka Lowongan Kerja,"Agustus 2, 2021",https://turnbackhoax.id/2021/08/02/salah-akun-instagram-pt-wijaya-karya-industri-konstruksi-membuka-lowongan-kerja/
[SALAH] Air Nanas Panas Bisa Membunuh Sel Kanker,"Agustus 2, 2021",https://turnbackhoax.id/2021/08/02/salah-air-nanas-panas-bisa-membunuh-sel-kanker/
[SALAH] Foto Jadwal Perilisan Varian Covid-19,"Agustus 1, 2021",https://turnbackhoax.id/2021/08/01/salah-foto-jadwal-perilisan-varian-covid-19/
[SALAH] Akun WhatsApp Wakil Bupati Blora Tri Yuli Setyowati,"Agustus 1, 2021",https://turnbackhoax.id/2021/08/01/salah-akun-whatsapp-wakil-bupati-blora-tri-yuli-setyowati/
[SALAH] Akun WhatsApp Kadis Kominfosanti Tawarkan Lelang Kendaraan,"Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-akun-whatsapp-kadis-kominfosanti-tawarkan-lelang-kendaraan/
[SALAH] Pernyataan Moh Indro Cahyono “TERBONGKAR SUDAH!!! FAKTA COVID 19”,"Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-pernyataan-moh-indro-cahyono-terbongkar-sudah-fakta-covid-19/
[SALAH] Foto Ikan Hiu Lompat dari Laut,"Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-foto-ikan-hiu-lompat-dari-laut/
[SALAH] Video Atlet Angkat Beban Cedera pada Olimpiade Tokyo 2020,"Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-video-atlet-angkat-beban-cedera-pada-olimpiade-tokyo-2020/
[SALAH] Foto Josephine Myrtle Corbin,"Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-foto-josephine-myrtle-corbin/
[SALAH] Foto Pasangan Pria dan Wanita Memakai Masker saat Pandemi Flu Spanyol tahun 1918,"Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-foto-pasangan-pria-dan-wanita-memakai-masker-saat-pandemi-flu-spanyol-tahun-1918/
"[SALAH] “Tanggal pembuatan vaksin adalah 2018, setahun sebelum Covid-19 melanda”","Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-tanggal-pembuatan-vaksin-adalah-2018-setahun-sebelum-covid-19-melanda/
[SALAH] Video Peluncuran Matahari Buatan China,"Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-video-peluncuran-matahari-buatan-china/
"[SALAH] “Mobil Dinas Presiden Baru, Harga berkisar 12 M, Dibeli Tahun 2020 saat Pandemi Copid”","Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-mobil-dinas-presiden-baru-harga-berkisar-12-m-dibeli-tahun-2020-saat-pandemi-copid/
"[SALAH] Shopee, Grab dan Gojek Dukung Aksi Nasional Jokowi End Game","Juli 31, 2021",https://turnbackhoax.id/2021/07/31/salah-shopee-grab-dan-gojek-dukung-aksi-nasional-jokowi-end-game/
[SALAH] Surat Donasi Tempat Ibadah Oleh Pemkab Gresik,"Juli 30, 2021",https://turnbackhoax.id/2021/07/30/salah-surat-donasi-tempat-ibadah-oleh-pemkab-gresik/
[SALAH] Video “Ketika iblis mengira dia memiliki saya!”,"Juli 30, 2021",https://turnbackhoax.id/2021/07/30/salah-video-ketika-iblis-mengira-dia-memiliki-saya/
[FALSE] The “When the devil thought he had me!” Video,"Juli 30, 2021",https://turnbackhoax.id/2021/07/30/false-the-when-the-devil-thought-he-had-me-video/
[SALAH] Pemerintah Indonesia Kirim Bantuan Rp224 Miliar untuk Banjir di Cina Tengah,"Juli 30, 2021",https://turnbackhoax.id/2021/07/30/salah-pemerintah-indonesia-kirim-bantuan-rp224-miliar-untuk-banjir-di-cina-tengah/
[SALAH] Bantuan PPKM Rp1 Juta Bagi Pemilik Sertifikat Vaksinasi,"Juli 30, 2021",https://turnbackhoax.id/2021/07/30/salah-bantuan-ppkm-rp1-juta-bagi-pemilik-sertifikat-vaksinasi/
[SALAH] Pembakaran Gereja Di Belawan,"Juli 30, 2021",https://turnbackhoax.id/2021/07/30/salah-pembakaran-gereja-di-belawan/
[SALAH] Terlalu Banyak Meminum Air Putih Mengakibatkan Kerusakan pada Kulit,"Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-terlalu-banyak-meminum-air-putih-mengakibatkan-kerusakan-pada-kulit/
[SALAH] Daun Sungkai dapat Menangkal Covid-19,"Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-daun-sungkai-dapat-menangkal-covid-19/
[SALAH] BNPB Membuka Donasi Kaos Oblong bagi Tenaga Medis dan Relawan Satgas Covid 19,"Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-bnpb-membuka-donasi-kaos-oblong-bagi-tenaga-medis-dan-relawan-satgas-covid-19/
[SALAH] Video Kericuhan Terminal kota Lampung,"Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-video-kericuhan-terminal-kota-lampung/
[SALAH] “Masjid Al-Aqsa telah di bakar oleh Tentera Yahuuudi”,"Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-masjid-al-aqsa-telah-di-bakar-oleh-tentera-yahuuudi/
"[SALAH] “Habis shalat idul adha kemarin, Dua Sejoli Lakukan Hal Tak Senonoh Di Masjid”","Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-habis-shalat-idul-adha-kemarin-dua-sejoli-lakukan-hal-tak-senonoh-di-masjid/
"[SALAH] Nasi Bungkus Telat Dibagikan, Massa Aksi “Jokowi End Game” Pingsan Kelaparan","Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-nasi-bungkus-telat-dibagikan-massa-aksi-jokowi-end-game-pingsan-kelaparan/
[SALAH] Data Pendonor Plasma Darah Konvalesen Area Jogja,"Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-data-pendonor-plasma-darah-konvalesen-area-jogja/
[SALAH] “AKHIRNYA TERJADI..!!!. RUMAH EDI BASKORO DISEGEL. TERLIBAT KASUS HAMBALANG AKHIRNYA KPK LAKUKAN INI”,"Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-akhirnya-terjadi-rumah-edi-baskoro-disegel-terlibat-kasus-hambalang-akhirnya-kpk-lakukan-ini/
[SALAH] “KITA BUKAN BODOH TAPI DIBODOHKAN KITA TIDAK MISKIN TAPI DIMISKIN OLEH SEBUAH SISTEM #PPKMLevel4Diperpanjang”,"Juli 29, 2021",https://turnbackhoax.id/2021/07/29/salah-kita-bukan-bodoh-tapi-dibodohkan-kita-tidak-miskin-tapi-dimiskin-oleh-sebuah-sistem-ppkmlevel4diperpanjang/
[SALAH] Minum Sambil Berdiri Berbahaya bagi Ginjal,"Juli 28, 2021",https://turnbackhoax.id/2021/07/28/salah-minum-sambil-berdiri-berbahaya-bagi-ginjal/
"[SALAH] Gambar Artikel Kompas berjudul “Hemoglobin Rendah dan Butuh Tranfusi Darah, Karl Marx Pilih Pendonor yang Hafal Das Kapital “","Juli 28, 2021",https://turnbackhoax.id/2021/07/28/salah-gambar-artikel-kompas-berjudul-hemoglobin-rendah-dan-butuh-tranfusi-darah-karl-marx-pilih-pendonor-yang-hafal-das-kapital/
[SALAH] Driver Grab Meminta Jokowi untuk Turun,"Juli 28, 2021",https://turnbackhoax.id/2021/07/28/salah-driver-grab-meminta-jokowi-untuk-turun/
[SALAH] Orang yang Pernah Terinfeksi Covid-19 Memiliki Imunitas Lebih Baik Ketimbang yang Divaksin,"Juli 28, 2021",https://turnbackhoax.id/2021/07/28/salah-orang-yang-pernah-terinfeksi-covid-19-memiliki-imunitas-lebih-baik-ketimbang-yang-divaksin/
[SALAH] Air Keran Positif Covid-19,"Juli 28, 2021",https://turnbackhoax.id/2021/07/28/salah-air-keran-positif-covid-19/
[SALAH] Vaksin dengan Pfizer Dapat Menularkan Virus ke Orang yang Belum Divaksin,"Juli 27, 2021",https://turnbackhoax.id/2021/07/27/salah-vaksin-dengan-pfizer-dapat-menularkan-virus-ke-orang-yang-belum-divaksin/
[SALAH] Foto Orang-orang di Iran yang Sedang Sekarat karena Kekurangan Pasokan Air,"Juli 27, 2021",https://turnbackhoax.id/2021/07/27/salah-foto-orang-orang-di-iran-yang-sedang-sekarat-karena-kekurangan-pasokan-air/
[SALAH] Penampakan Piramida Giza 4.600 Tahun yang Lalu,"Juli 27, 2021",https://turnbackhoax.id/2021/07/27/salah-penampakan-piramida-giza-4-600-tahun-yang-lalu/
[SALAH] “Gudang senjata di China meledak dalam kebakaran pagi ini…”,"Juli 26, 2021",https://turnbackhoax.id/2021/07/26/salah-gudang-senjata-di-china-meledak-dalam-kebakaran-pagi-ini/
[SALAH] Vaksin Mengandung Racun Berbahaya,"Juli 26, 2021",https://turnbackhoax.id/2021/07/26/salah-vaksin-mengandung-racun-berbahaya/
[SALAH] Video “Imam yg menyuruh rapatkan shaf sholat kenapa ditangkap”,"Juli 26, 2021",https://turnbackhoax.id/2021/07/26/salah-video-imam-yg-menyuruh-rapatkan-shaf-sholat-kenapa-ditangkap/
[SALAH] Akun Telegram PT Danareksa Investment Management,"Juli 25, 2021",https://turnbackhoax.id/2021/07/25/salah-akun-telegram-pt-danareksa-investment-management/
[SALAH] CNN Indonesia Menawarkan Hadiah agar Warga Bersedia Divaksin,"Juli 25, 2021",https://turnbackhoax.id/2021/07/25/salah-cnn-indonesia-menawarkan-hadiah-agar-warga-bersedia-divaksin/
[SALAH] Foto Beberapa Jenazah Covid-19 di Bekasi,"Juli 25, 2021",https://turnbackhoax.id/2021/07/25/salah-foto-beberapa-jenazah-covid-19-di-bekasi/
[SALAH] Foto Kutipan Hotman Paris Hutapea terkait Keluarga Cendana dan Keluarga Cikeas,"Juli 25, 2021",https://turnbackhoax.id/2021/07/25/salah-foto-kutipan-hotman-paris-hutapea-terkait-keluarga-cendana-dan-keluarga-cikeas/
[SALAH] Mata Jenazah Covid-19 diambil tanpa Sepengetahuan Keluarga,"Juli 25, 2021",https://turnbackhoax.id/2021/07/25/salah-mata-jenazah-covid-19-diambil-tanpa-sepengetahuan-keluarga/
[SALAH] Video “PESTA MIRAS TKA CINA DI MASA PANDEMI”,"Juli 25, 2021",https://turnbackhoax.id/2021/07/25/salah-video-pesta-miras-tka-cina-di-masa-pandemi/
[SALAH] Video “pengurusan Covid di Indon”,"Juli 24, 2021",https://turnbackhoax.id/2021/07/24/salah-video-pengurusan-covid-di-indon/
[SALAH] “INNALILLAH. ANIES BASWEDAN SEMPAT MENJENGUK BIMA ARYA. KELUARGA HANYA BISA HISTERIS”,"Juli 24, 2021",https://turnbackhoax.id/2021/07/24/salah-innalillah-anies-baswedan-sempat-menjenguk-bima-arya-keluarga-hanya-bisa-histeris/
[SALAH] Akun Facebook Wakil Bupati Kutai Timur Kasmidi Bulang Meminta 6 Digit Kode OTP WhatsApp,"Juli 24, 2021",https://turnbackhoax.id/2021/07/24/salah-akun-facebook-wakil-bupati-kutai-timur-kasmidi-bulang-meminta-6-digit-kode-otp-whatsapp/
[SALAH] Video Penangkapan Setelah Shalat Idul Adha di Bekasi,"Juli 24, 2021",https://turnbackhoax.id/2021/07/24/salah-video-penangkapan-setelah-shalat-idul-adha-di-bekasi/
[SALAH] Foto Suasana Demo Anti-Vaksin di Prancis,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-foto-suasana-demo-anti-vaksin-di-prancis/
[SALAH] Kuburan Mobil Listrik di Prancis,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-kuburan-mobil-listrik-di-prancis/
[SALAH] Bantuan Subsidi Pulsa 250 ribu dan Kuota 75GB oleh Kemendikbud RI dengan Batas Akhir Agustus 2021,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-bantuan-subsidi-pulsa-250-ribu-dan-kuota-75gb-oleh-kemendikbud-ri-dengan-batas-akhir-agustus-2021/
[SALAH] Video “Raja Thailand dan istrinya bersholawat agar Corona hilang dari dunia dan negeri ini. Subhanallah Amin”,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-video-raja-thailand-dan-istrinya-bersholawat-agar-corona-hilang-dari-dunia-dan-negeri-ini-subhanallah-amin/
"[SALAH] Foto “Seorang gadis asal Arab Saudi meninggal dunia, setelah berhasil menghafal 30 juz Alquran”","Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-foto-seorang-gadis-asal-arab-saudi-meninggal-dunia-setelah-berhasil-menghafal-30-juz-alquran/
[SALAH] Foto Kaca Belakang Mobil Bertuliskan “F*CK YOU GRETA!”,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-foto-kaca-belakang-mobil-bertuliskan-fck-you-greta/
[SALAH] Foto Pemandangan Terasering dan Pantai di Vietnam,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-foto-pemandangan-terasering-dan-pantai-di-vietnam/
[SALAH] Foto Beruang Wojtek yang Berjuang untuk Polandia,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-foto-beruang-wojtek-yang-berjuang-untuk-polandia/
"[SALAH] Ketentuan Baru, Mau Buat KTP Harus Punya Sertifikat Vaksin","Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-ketentuan-baru-mau-buat-ktp-harus-punya-sertifikat-vaksin/
[SALAH] Video Pasar Jagasatru Cirebon Ricuh,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-video-pasar-jagasatru-cirebon-ricuh/
[SALAH] Habib Rizieq Lumpuh Total,"Juli 23, 2021",https://turnbackhoax.id/2021/07/23/salah-habib-rizieq-lumpuh-total/
[SALAH] Mata Pengemudi ditusuk hingga Buta oleh Petugas di Pos PPKM Padang,"Juli 22, 2021",https://turnbackhoax.id/2021/07/22/salah-mata-pengemudi-ditusuk-hingga-buta-oleh-petugas-di-pos-ppkm-padang/
[SALAH] “AKHIRNYA!! DUNIA SETUJUI VAKSIN NUSANTARA”,"Juli 22, 2021",https://turnbackhoax.id/2021/07/22/salah-akhirnya-dunia-setujui-vaksin-nusantara/
[SALAH] Campuran Lemon dan Soda Kue Dapat Membunuh Virus Corona,"Juli 22, 2021",https://turnbackhoax.id/2021/07/22/salah-campuran-lemon-dan-soda-kue-dapat-membunuh-virus-corona/
[SALAH] “Pemerintah Resmi Izinkan Sholat Idul Adha 1442H Berjamaah”,"Juli 22, 2021",https://turnbackhoax.id/2021/07/22/salah-pemerintah-resmi-izinkan-sholat-idul-adha-1442h-berjamaah/
"[SALAH] “Ma’ruf Amin Mundur, Jokowi: Prabowo Gantikan Posisi!”","Juli 22, 2021",https://turnbackhoax.id/2021/07/22/salah-maruf-amin-mundur-jokowi-prabowo-gantikan-posisi/
[SALAH] Foto Jokowi Makan Sendiri,"Juli 21, 2021",https://turnbackhoax.id/2021/07/21/salah-foto-jokowi-makan-sendiri/
[SALAH] Minuman Penambah Imun untuk Cegah Penularan Virus COVID-19,"Juli 21, 2021",https://turnbackhoax.id/2021/07/21/salah-minuman-penambah-imun-untuk-cegah-penularan-virus-covid-19/
[SALAH] Video TikTok “Who cut the giant ancient trees?”,"Juli 21, 2021",https://turnbackhoax.id/2021/07/21/salah-video-tiktok-who-cut-the-giant-ancient-trees/
"[SALAH] Video Kondisi Gibran “BERITA TERBARU HARI INI~ISTANA BANJIR TANGIS,VIRUS MENGGROGOTI TUBUHNYA HINGGA BEGINI~VIRAL NEWS JKW”","Juli 21, 2021",https://turnbackhoax.id/2021/07/21/salah-video-kondisi-gibran-berita-terbaru-hari-iniistana-banjir-tangisvirus-menggrogoti-tubuhnya-hingga-beginiviral-news-jkw/
"[SALAH] Singapura Negara Pertama yang Lakukan Otopsi Jenazah Covid-19, Sumber Kemenkes Singapura","Juli 20, 2021",https://turnbackhoax.id/2021/07/20/salah-singapura-negara-pertama-yang-lakukan-otopsi-jenazah-covid-19-sumber-kemenkes-singapura/
[SALAH] Pernyataan “Semua orang yang divaksinasi akan mati dalam 2 tahun” oleh Luc Montagnier,"Juli 20, 2021",https://turnbackhoax.id/2021/07/20/salah-pernyataan-semua-orang-yang-divaksinasi-akan-mati-dalam-2-tahun-oleh-luc-montagnier/
[SALAH] Video “Kejadian td pagi di riau ga boleh sholat berjamaah”,"Juli 20, 2021",https://turnbackhoax.id/2021/07/20/salah-video-kejadian-td-pagi-di-riau-ga-boleh-sholat-berjamaah/
[SALAH] Imbauan Lepas Masker Mulai Rabu 21 Juli 2021 oleh Bupati Jember,"Juli 20, 2021",https://turnbackhoax.id/2021/07/20/salah-imbauan-lepas-masker-mulai-rabu-21-juli-2021-oleh-bupati-jember/
[SALAH] Bantuan Dana BPJS Sebesar Rp150 Juta,"Juli 20, 2021",https://turnbackhoax.id/2021/07/20/salah-bantuan-dana-bpjs-sebesar-rp150-juta/
[SALAH] Foto Seorang Petani Kuba Dieksekusi karena Menolak Bekerja untuk Rezim Fidel Castro,"Juli 20, 2021",https://turnbackhoax.id/2021/07/20/salah-foto-seorang-petani-kuba-dieksekusi-karena-menolak-bekerja-untuk-rezim-fidel-castro/
[SALAH] Ustadz Abdul Somad (UAS) Meninggal Dunia,"Juli 20, 2021",https://turnbackhoax.id/2021/07/20/salah-ustadz-abdul-somad-uas-meninggal-dunia/
[SALAH] Video Kericuhan di Pasar Ngabul Jepara,"Juli 20, 2021",https://turnbackhoax.id/2021/07/20/salah-video-kericuhan-di-pasar-ngabul-jepara/
"[SALAH] Foto “Masjid Meledak Saat Waktu Sholat Jumat, Sebanyak 50 Jamaah Meninggal Dunia”","Juli 19, 2021",https://turnbackhoax.id/2021/07/19/salah-foto-masjid-meledak-saat-waktu-sholat-jumat-sebanyak-50-jamaah-meninggal-dunia/
[SALAH] “Semangkin Gawat Indonesia sekarang ini! Banyaknya Rumah Sakit Penerima Vaksin Palsu!”,"Juli 19, 2021",https://turnbackhoax.id/2021/07/19/salah-semangkin-gawat-indonesia-sekarang-ini-banyaknya-rumah-sakit-penerima-vaksin-palsu/
[SALAH] Nilai CT Pada Tes PCR Menentukan Kesembuhan Pasien Covid-19,"Juli 19, 2021",https://turnbackhoax.id/2021/07/19/salah-nilai-ct-pada-tes-pcr-menentukan-kesembuhan-pasien-covid-19/
[SALAH] Fenomena Aphelion Sebabkan Cuaca Dingin di Indonesia sampai Bulan Agustus,"Juli 19, 2021",https://turnbackhoax.id/2021/07/19/salah-fenomena-aphelion-sebabkan-cuaca-dingin-di-indonesia-sampai-bulan-agustus/
[SALAH] Banyaknya Varian Covid-19 Muncul Setelah Vaksinasi Dilakukan,"Juli 19, 2021",https://turnbackhoax.id/2021/07/19/salah-banyaknya-varian-covid-19-muncul-setelah-vaksinasi-dilakukan/
[SALAH] Labu Kuning Kukus Dapat Sembuhkan Covid-19,"Juli 19, 2021",https://turnbackhoax.id/2021/07/19/salah-labu-kuning-kukus-dapat-sembuhkan-covid-19/
[SALAH] Chemtrails Penyebar Virus Penyakit Muncul di Langit Pantura,"Juli 19, 2021",https://turnbackhoax.id/2021/07/19/salah-chemtrails-penyebar-virus-penyakit-muncul-di-langit-pantura/
[SALAH] Foto Ajakan untuk Stop Upload Berita Covid-19 oleh Pemerintah Kabupaten Gresik,"Juli 18, 2021",https://turnbackhoax.id/2021/07/18/salah-foto-ajakan-untuk-stop-upload-berita-covid-19-oleh-pemerintah-kabupaten-gresik/
[SALAH] Tabung Selam Dapat Digunakan sebagai Pengganti Tabung Oksigen Medis,"Juli 18, 2021",https://turnbackhoax.id/2021/07/18/salah-tabung-selam-dapat-digunakan-sebagai-pengganti-tabung-oksigen-medis/
[SALAH] Video “VIRAL TERBARU HARI INI ~ KENA AZAB AKHIRNYA UAS BERPULANG SAAT INI?”,"Juli 18, 2021",https://turnbackhoax.id/2021/07/18/salah-video-viral-terbaru-hari-ini-kena-azab-akhirnya-uas-berpulang-saat-ini/
"[SALAH] Video “Di Probolinggo, 16 Juli 2021 Meninggal bersama 5 orang serumah setelah di vaksin”","Juli 18, 2021",https://turnbackhoax.id/2021/07/18/salah-video-di-probolinggo-16-juli-2021-meninggal-bersama-5-orang-serumah-setelah-di-vaksin/
[SALAH] Video “Potensi Bahaya Vaksin COVID-19”,"Juli 17, 2021",https://turnbackhoax.id/2021/07/17/salah-video-potensi-bahaya-vaksin-covid-19/
[SALAH] “baru perjalanan AS ke Indonesia sudah susut 1 juta”,"Juli 17, 2021",https://turnbackhoax.id/2021/07/17/salah-baru-perjalanan-as-ke-indonesia-sudah-susut-1-juta/
[SALAH] Komedian Peppy Meninggal Dunia,"Juli 17, 2021",https://turnbackhoax.id/2021/07/17/salah-komedian-peppy-meninggal-dunia/
[SALAH] “Jenazah Hidup Lagi”,"Juli 17, 2021",https://turnbackhoax.id/2021/07/17/salah-jenazah-hidup-lagi/
[SALAH] Air Keran Dapat Positif Covid-19 Setelah Ditest Menggunakan Device Rapid Test Antigen,"Juli 17, 2021",https://turnbackhoax.id/2021/07/17/salah-air-keran-dapat-positif-covid-19-setelah-ditest-menggunakan-device-rapid-test-antigen/
